V,sigma,m0,a,ell,r,Pi,L,Npts,gtt_min,gtt_max,gtt_centre,frac_gtt_positive,Nmax,worst_x,worst_y,worst_z
0.9399999999999998,10.0,3.0,0.05000000000000001,6.0,5.25,0.25,12.0,49,-0.9999987919032404,128.95478017989782,-0.9999987919032404,0.9999915001402477,11.39977105822296,0.0,0.0,-1.0
0.9399999999999998,10.0,3.0,0.05000000000000001,2.0,7.75,0.25,12.0,49,-0.9999999631173543,133.3874385214064,-0.9999999631173543,0.9999915001402477,11.592559619057665,0.0,1.0,0.0
0.9399999999999998,10.0,3.0,0.05000000000000001,6.0,4.0,0.25,12.0,49,-0.999992894379976,112.88458835731998,-0.999992894379976,0.9999915001402477,10.671672238094645,0.0,0.0,-1.0
0.9399999999999998,10.0,3.0,0.05000000000000001,4.0,6.5,0.25,12.0,49,-0.9999997772246131,132.85445025737968,-0.9999997772246131,0.9999915001402477,11.569548403346593,0.0,0.0,-1.0
0.9399999999999998,10.0,3.0,0.05000000000000001,2.0,9.0,0.25,12.0,49,-0.9999999992306988,133.40327064332635,-0.9999999992306988,0.9999915001402477,11.59324245598816,-1.0,0.0,0.0
0.9399999999999998,10.0,3.0,0.05000000000000001,4.0,7.75,0.25,12.0,49,-0.9999999909069035,133.38743844522247,-0.9999999909069035,0.9999915001402477,11.592559615771767,0.0,1.0,0.0
0.9399999999999998,10.0,3.0,0.05000000000000001,4.0,5.25,0.25,12.0,49,-0.9999972744948157,128.96865926030424,-0.9999972744948157,0.9999915001402477,11.400379785792412,0.0,0.0,-1.0
0.9399999999999998,10.0,3.0,0.10573712634405641,2.0,5.25,0.25,12.0,49,-0.9999507304578713,128.92092760984573,-0.9999507304578713,0.9999915001402477,11.398286169852279,0.0,0.0,-1.0
0.9399999999999998,10.0,3.0,0.05000000000000001,8.0,4.0,0.25,12.0,49,-0.9999960065079305,112.86259372969197,-0.9999960065079305,0.9999915001402477,10.670641673755705,0.0,0.0,-1.0
0.9399999999999998,10.0,3.0,0.05000000000000001,8.0,6.5,0.25,12.0,49,-0.9999999445371519,132.85624500692794,-0.9999999445371519,0.9999915001402477,11.569625966595806,0.0,0.0,-1.0
